,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,song_hotttnesss,tempo,time_signature,title,year
6132,34.20034,"b'Oxnard, CA'",-119.18044,b'Oh No',0.0,110.57587,0.0,3,0.5054873431493758,128.116,3,b'Soul of Ethiopia',2009
6133,,b'',,b'Eddie and the Subtitles',0.0,143.98649,0.0,1,0.26586104921065007,154.072,4,b'Louie Louie',0
6134,,"b'Sayreville, NJ'",,b'Bon Jovi',0.0,432.97914,0.0,8,,91.775,3,"b""This Ain't A Love Song""",1995
6135,,b'',,b'4 Skins',0.0,89.44281,0.0,4,,140.52,1,b'A.C.A.B. (Bumper Sessions)',0
6136,,b'',,b'Eddie Calvert',0.0,171.65016,0.0,7,,130.598,7,b'Tenderly',0
6137,-10.68641,"b'Itabaiana, Para\xef\xbf\xbd, Brazil'",-37.42475,b'Sivuca',0.0,137.482,0.0,7,,148.046,4,b'Copacabana',0
6138,,b'',,b'Jason Michael Carroll',0.0,229.8771,0.0,2,0.4909042005420652,87.712,4,b'No Good In Goodbye',2007
6139,,b'',,b'The Scare',0.0,218.95791,0.0,9,0.39670013841706814,95.33,3,b'NOT IN LOVE',0
6140,,b'',,b'Burt Bacharach',0.0,175.882,0.0,7,,115.756,3,b'Are You There (With Another Girl)',1967
6141,34.05349,"b'Los Angeles, CA'",-118.24532,b'James Horner',0.0,231.57506,0.0,2,0.4015024628846505,186.138,4,b'The Stranger',2003
6142,,b'',,b'Mario Telles',0.0,212.13995,0.0,2,,97.34,4,b'Nan\xc3\xa3',1962
6143,41.88415,"b'Chicago, IL'",-87.63241,b'The Chi-Lites',0.0,251.27138,0.0,5,,138.501,4,b'Intro',0
6144,,b'',,b'The Katies',0.0,199.8624,0.0,2,,155.193,1,"b""Tappin' Out (LP Version)""",0
6145,,b'',,b'Michael Jackson',0.0,182.7522,0.0,4,,207.544,4,b'I Wanna Be Where You Are',1972
6146,40.7038,"b'Queens, NY'",-73.83168,b'The Shangri-Las',0.0,136.01914,0.0,10,,65.771,4,"b""Remember (Walkin' In the Sand)""",1964
6147,,b'',,b'The Wicklows',0.0,148.87138,0.0,5,,124.311,4,"b""Dirty Ol' Town""",0
6148,,b'',,b'DJ Godfather',0.0,202.762,0.0,7,,97.997,5,b'Night on William Street',0
6149,,b'',,b'Arkona',0.0,109.92281,0.0,7,,110.06,3,b'Epilogue',0
6150,,b'',,b'Coolio Da Unda Dogg',0.0,240.22159,0.0,6,,160.018,4,b'Do Or Die',0
6151,,b'',,b'Bally Sagoo',0.0,433.42322,0.0,1,0.0,115.533,4,b'Hey Jamalo ((Def Mix))',0
6152,40.71455,"b'New York, New York'",-74.00712,b'Mariah Carey',0.0,236.5122,0.0,0,,111.755,4,b'Someday',1990
6153,39.2794,"b'Ocean City, NJ'",-74.57555,b'Walter Trout',0.0,100.23138,0.0,4,,128.666,3,b'Earrings on the Table',1992
6154,,b'New Jersey',,b'Big Rich featuring J. Stalin_ Aristotle',0.0,137.79546,0.0,1,,103.948,4,b'Imaginary Gangsters',0
6155,30.08374,b'Cairo/Egypt',31.25536,b'Abbott & Chambers',0.0,385.25342,0.0,8,0.5483127041080749,93.346,3,b'Never After',0
6156,,b'',,b'Django As\xc3\xbcl',0.0,182.04689,0.0,5,,115.024,1,b'Pr\xc3\xa4natalabh\xc3\xa4rtung',2004
6157,34.05349,"b'Los Angeles, CA'",-118.24532,b'Electrostatic',0.0,285.88363,0.0,6,0.21282922979662572,130.023,4,b'Today',0
6158,40.71455,b'New York',-74.00712,b'Helmet',0.0,257.54077,0.0,6,,144.974,4,b'Give It',1992
6159,,b'',,b'Quinteto Violado',0.0,173.29587,0.0,7,,108.919,4,b'Vem_ Vem',0
6160,29.59733,"b'Houma, LA'",-90.71913,b'Dax Riggs',0.0,150.15138,0.0,11,0.5516516933936827,91.357,4,b'Radiation Blues',2007
6161,,b'',,b'Edmond Leung',0.0,268.48608,0.0,0,,108.24,4,b'Ai Hen Jian Dan',0
6162,51.50632,"b'London, England'",-0.12714,b'Heaven 17',0.0,354.19383,0.0,11,0.21508031850922793,135.57,4,"b""(We Don't Need This) Fascist Groove Thang (Rapino Club Mix)""",2009
6163,,b'',,b'Mr Lab!',0.0,285.17832,0.0,7,,120.099,4,b'Would You Like',2008
6164,,"b'ORANGE, California'",,b'George Lopez',0.0,330.16118,0.0,9,,86.353,5,b'Vibrators',2009
6165,,b'',,b'Gertrudis',0.0,228.23138,0.0,7,0.2998774882739778,111.995,4,b'Quitxalla',2003
6166,38.00335,b'Virginia',-79.77127,b'Charles Aznavour',0.0,147.77424,0.0,5,0.34580223396532944,100.618,5,"b""Tant Que L'on S'aimera""",0
6167,,b'',,b'Gran Coquivacoa',0.0,173.92281,0.0,8,,154.159,3,b'Tamborera No. 6',0
6168,38.8991,b'Washington',-77.029,b'Alice Stuart',0.0,189.93587,0.0,10,0.0,111.214,1,b'Bad Girl',0
6169,,b'',,b'Rainer Bielfeldt',0.0,198.00771,0.0,0,0.0,153.911,4,b'Das gro\xc3\x9fe Segel',0
6170,,b'',,b'Jason & The Scorchers',0.0,172.25098,0.0,7,,184.884,4,"b""Help There's A Fire""",1983
6171,,b'',,b'Corderoy',0.0,513.43628,0.0,9,,137.896,4,b'Rock Guitar',0
6172,,b'Sweden',,b'Mithotyn',0.0,313.36444,0.0,2,0.48213758506501503,88.336,4,b'On Misty Pathways',1998
6173,,b'Virginia',,b'Twenty 4 Seven',0.0,215.01342,0.0,8,0.26695518627553855,141.964,4,b'Take Your Chance',0
6174,41.88415,"b'Chicago, IL'",-87.63241,b'Lupe Fiasco feat. GemStones and Graham Burris',0.0,211.69587,0.0,5,,88.096,5,b'Dumb It Down (Live From Chicago)',2007
6175,32.67828,b'Georgia',-83.22295,b'Joi',0.0,321.2273,0.0,4,0.5038996718112998,182.01,4,b'Oh My People',0
6176,,b'',,b'Entre R\xc3\xados',0.0,221.30893,0.0,7,0.5414929887003981,47.96,4,b'Altas Horas',2005
6177,,b'',,b'DCX',0.0,193.72363,0.0,8,0.3347065490692206,135.045,1,b'Hold Me',2008
6178,,"b'Atlanta, GA'",,b'Usher featuring Jermaine Dupri',0.0,246.09914,0.0,6,,127.911,4,b'Chivalry',0
6179,,b'',,b'Creedence Clearwater Revisited',0.0,203.7024,0.0,7,0.40003965695463956,123.522,4,b'Proud mary',1998
6180,,b'',,b'Marc Perrone',0.0,62.51057,0.0,7,,98.467,3,b'Serenade valse',0
6181,29.95244,"b'Algiers, LA'",-90.05202,b'Memphis Minnie',0.0,166.66077,0.0,11,,112.625,4,b'Nothing In Rambling',1995
6182,,b'',,b'Big Daddy Rick',0.0,373.52444,0.0,9,,104.692,5,"b""Pac's Break""",0
6183,,b'',,b'Kekele',0.0,306.96444,0.0,2,,86.658,5,b'Affaire Mokuwa',2005
6184,34.02791,"b'Broken Bow, OK'",-94.73954,b'Gail Davies',0.0,192.96608,0.0,9,,127.494,4,b'Following You Around (Album Version)',0
6185,,b'',,b'Elvenking',0.0,299.31057,0.0,7,0.36727341580934564,165.278,4,b'A Fiery Stride (Ltd. Edition Bonus)',2004
6186,35.83073,b'Tennessee',-85.97874,b'Karen Peck And New River',0.0,280.5024,0.0,11,,76.716,4,b'My God Will Always Be Enough',2000
6187,,b'NY - New York City',,b'Leslie Mendelson',0.0,206.52363,0.0,0,0.6215682318326732,106.499,1,b'Turn It Over (Album Version)',2009
6188,52.88356,b'UK - England - South East',-1.97406,b'Claire Hamill',0.0,221.6224,0.0,9,0.0,70.196,4,b'Japanese Lullaby',0
6189,37.77916,b'California - SF',-122.42005,b'Mind Furniture',0.0,516.362,0.0,0,,135.189,7,b'Hoop of Flame (IV. Glimpse of a Chance)',0
6190,21.51102,b'Cuba',-77.80679,b'Orquesta Sublime',0.0,179.40853,0.0,0,,122.405,4,b'Son Los A\xc3\xb1os',0
6191,,"b'Los Angeles, CA'",,b'Chico Hamilton',0.0,473.49506,0.0,5,0.21508031850922793,115.405,1,b'Denise',0
6192,,"b'Queens, NY'",,b'A Tribe Called Quest',0.0,166.86975,0.0,8,0.8189414943633592,94.971,4,b'Like It Like That',1998
6193,35.21962,b'North Carolina',-80.01955,b'John Brown',0.0,59.95057,0.0,1,0.0,96.058,4,b'The Scenic Route',0
6194,32.61518,"b'Minden, LA'",-93.286,b'Percy Mayfield',0.0,173.50485,0.0,0,,93.707,3,b'Please Send Me Someone To Love',1950
6195,30.33138,"b'Jacksonville, FL'",-81.6558,b'Jack Sheldon',0.0,319.39873,0.0,0,0.26586104921065007,113.097,4,b'Dear Ann',0
6196,38.25486,"b'Louisville, KY'",-85.7664,b'VHS Or Beta',0.0,334.18404,0.0,7,0.0,131.752,4,b'New Day Rising',2004
6197,,b'CANADA - B.C.',,b'Corb Lund',0.0,235.80689,0.0,2,0.4944895175021134,176.591,4,b'Horse Doctor_ Come Quick',0
6198,,b'',,b'The Mystic Moods Orchestra',0.0,207.09832,0.0,0,,60.439,4,b'Visions',0
6199,42.33168,"b'Detroit, MI'",-83.04792,b'Alice Cooper',0.0,197.90322,0.0,6,0.6395647657257654,119.744,1,b'Be My Lover',1971
6200,40.7174,"b'Jersey City, NJ'",-74.04323,b'Al Di Meola',0.0,114.07628,0.0,9,0.4890382091726831,75.11,1,"b""Bianca's Midnight Lullaby""",1980
6201,,b'',,b'Paul Overman',0.0,564.29669,0.0,11,0.0,90.582,1,b'Morning Rain Music by Jorge Alfano',0
6202,23.0833,"b'Havana, Cuba [Jesus Maria]'",-82.4167,b'Mongo Santamaria',0.0,428.06812,0.0,5,,131.971,4,b'Watermelon Man',1963
6203,37.16793,"b'L.A \tCalifornia, Estados Unidos '",-95.84502,b'The Distillers',0.0,448.54812,0.0,7,0.5883858434913525,161.288,4,b'The Blackest Years (CD only hidden track)',2000
6204,51.50632,b'London',-0.12714,b'Ms. Dynamite / Kymani Marley',0.0,202.21342,0.0,7,0.5859797661092777,89.996,4,b'Seed Will Grow',2002
6205,33.74831,"b'Atlanta, GA'",-84.39111,b'ARRESTED DEVELOPMENT',0.0,273.84118,0.0,11,0.23962909777363708,87.581,4,b'Raining Revolution (Live) (Unplugged)',1993
6206,,b'',,b'Line Renaud',0.0,166.39955,0.0,8,0.0,155.065,1,b'Sept Coeurs',0
6207,,b'',,b'Gran Coquivacoa_ Neguito Borjas',0.0,117.34159,0.0,3,,75.738,4,b'El tuli-tuli',0
6208,,b'BELGIUM',,b'Dobet Gnahor\xc3\xa9',0.0,274.54649,0.0,2,0.52549711888017,103.997,4,b'Kakou',1997
6209,,b'',,b'Caf\xc3\xa9 Quijano',0.0,205.40036,0.0,2,0.3589765264395974,104.036,4,b'Hablando A Un Cristal',1999
6210,33.74831,b'Atlanta Georgia USA',-84.39111,b'Scott Wesley Brown',0.0,234.78812,0.0,2,,160.443,3,b'Pray For Me (One Step Closer Album Version)',0
6211,37.27188,b'California',-119.27023,b'Fernando Ortega',0.0,131.10812,0.0,2,0.37598430150044215,91.523,4,"b""Don't Let Me Come Home A Stranger (LP Version)""",1997
6212,,b'',,b'Les Paul and Mary Ford',0.0,172.59057,0.0,4,0.30301199009907887,82.016,1,"b""I Really Don't Want To Know (1990 Digital Remaster)""",0
6213,33.92192,"b'Gurdon, AR'",-93.14939,b'Jimmy Witherspoon',0.0,128.96608,0.0,0,,111.01,4,"b""Man Don't Cry""",0
6214,,b'',,b'Amorphis',0.0,225.41016,0.0,8,0.7861691259766383,130.677,4,b'Into Hiding',1994
6215,,b'',,"b""Mr.De'""",0.0,203.25832,0.0,11,0.0,160.336,4,b'Throw',0
6216,51.11655,"b'Crawley, England'",-0.18703,b'The Cure',0.0,209.60608,0.0,2,,165.303,1,b'Primary',1981
6217,45.51228,"b'Montreal, Quebec, Canada'",-73.55439,b'Cliff Edwards/Disney Studio Chorus',0.0,193.67138,0.0,4,,98.752,3,b'When You Wish Upon A Star',1991
6218,34.27611,"b'Itawamba County, MS'",-88.35068,b'Tammy Wynette',0.0,119.90159,0.0,5,,111.12,4,b'I Stayed Long Enough',1968
6219,,"b'St. Catharines, ON, Canada'",,b'Alexisonfire',0.0,193.98485,0.0,1,0.6842642173323653,185.063,4,b'Accept Crime (Album Version)',0
6220,34.27798,"b'Hackleburg, AL'",-87.82828,b'Sonny James',0.0,146.02404,0.0,0,0.623037475551179,144.538,4,"b""I'll Never Find Another You""",1967
6221,,b'',,b'Charly Garc\xc3\xada',0.0,223.05914,0.0,2,0.48397724617065346,93.011,4,b'Ases\xc3\xadname',2003
6222,,b'',,b'The Elders',0.0,294.86975,0.0,0,0.37598430150044215,111.408,4,b'Send a Prayer',0
6223,,b'',,b'Rachel Portman',0.0,161.43628,0.0,7,0.24906579485370342,91.889,4,b'The Letters',2008
6224,40.76596,"b'Shenandoah, IA'",-95.3756,b'Charlie Haden',0.0,292.17914,0.0,7,0.26586104921065007,141.229,4,b'American Dreams',2002
6225,,b'',,b'Walter Wanderley Trio',0.0,196.64934,0.0,7,0.19463264746250433,205.323,4,b'O Menino Desce O Morro',0
6226,54.31392,b'Great Britain / UK',-2.23218,b'Marilyn Horne',0.0,231.57506,0.0,2,,124.759,5,"b'Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]'",0
6227,,b'',,b'Marga Gomez',0.0,313.20771,0.0,6,,124.479,1,b'Filumena Fabulosa',0
6228,,b'',,b'Apache Indian',0.0,298.762,0.0,5,0.21216683728714467,159.986,4,b'Independent Girl (feat. Malki Singh)',0
6229,33.56173,"b'Aiken, SC'",-81.72239,b'John Berry',0.0,230.42567,0.0,4,0.0,135.642,4,b'Those Were the Days',0
6230,35.6731,"b'Henning, TN'",-89.57334,b'Noah Lewis',0.0,169.74322,0.0,7,,119.187,4,b'Devil In The Wood Pile',2002
6231,39.37413,"b'Volos, Greece'",22.95775,b'Vangelis',0.0,297.76934,0.0,4,,173.712,4,b'Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7',0
6232,,b'',,b'Crazy Horse',0.0,170.23955,0.0,3,0.0,74.739,1,b'Going Home (Album Version)',0
6233,,b'',,"b""The Sun Harbor's Chorus-Documentary Recordings""",0.0,52.45342,0.0,3,0.22914410371660274,155.954,3,b'We Started Together',0
6234,,b'',,b'Gustavo Cerati',0.0,232.48934,0.0,2,,110.016,4,b'Tu Cicatriz En Mi',0
6235,40.72023,"b'Bayshore, Long Island, NY'",-73.24922,b'LL Cool J',0.0,270.10567,0.0,10,,99.914,4,b'Headsprung',2004
6236,,b'',,b'Roger Reynolds',0.0,313.73016,0.0,6,,43.877,1,b'Binaural Presentation - Kokoro. Pt. 5',0
6237,34.23294,b'Earth',-102.4102,b'BT',0.0,94.9024,0.0,2,0.3277366831778408,148.653,5,b'Korean Waterhole',2005
6238,,"b'Beaumont, Texas'",,b'George Jones',0.0,181.60281,0.0,2,,168.248,4,b'Together Alone',0
6239,,b'',,b'Tito Allen',0.0,288.39138,0.0,7,,192.021,7,b'Nadie Como Tu',0
6240,25.89958,"b'Brownsville, TX'",-97.49553,b'Kris Kristofferson',0.0,212.37506,0.0,4,0.21508031850922793,136.908,4,b'Snakebit',0
6241,,b'',,b'The Del McCoury Band',0.0,170.94485,0.0,4,0.26586104921065007,143.431,1,"b""She's Left Me Again""",0
6242,34.05349,"b'Los Angeles, CA'",-118.24532,b'L7',0.0,198.76526,0.0,7,0.5486780555679608,104.101,1,b'Baggage',1994
6243,,b'',,b'Antonio Koudele',0.0,318.48444,0.0,2,,134.156,4,b'Once Upon A Time',0
6244,39.55792,b'Portugal',-7.84481,b'Moonspell',0.0,209.03138,0.0,11,0.6254115257921741,85.515,4,b'Trebraruna',0
6245,,"b'Chicago, IL'",,b'Rickie Lee Jones',0.0,291.97016,0.0,8,0.48749244341718867,64.011,1,b'Second Time Around',1991
6246,,"b'Brooklyn, NY'",,b'Fabolous',0.0,283.61098,0.0,9,0.8029328751701087,85.897,4,b'Change You or Change Me (Amended Version)',2003
6247,,b'',,b'Perez Prado_ His Orchestra',0.0,143.41179,0.0,0,,134.937,1,b'Abril en Portugal',0
6248,,b'',,b'Vic Chou',0.0,271.41179,0.0,8,,105.062,7,b'Ni De Ti Wen',0
6249,,"b'McLellan, FL'",,b'Hank Locklin',0.0,166.66077,0.0,6,,75.959,4,"b""Who Do You Think You're Fooling""",0
6250,,b'',,b'Joe Bonamassa',0.0,201.06404,0.0,11,,143.317,5,b'Jam Intro',0
6251,,b'',,b'X-Raided',0.0,159.4771,0.0,4,0.439202489315343,117.882,4,"b""Who's Tha Hoe?""",0
6252,,b'',,b'Mike Vax',0.0,192.96608,0.0,0,,94.681,4,b'Nada Mas',0
6253,52.88356,b'UK - England - South East',-1.97406,b'Claire Hamill',0.0,239.17669,0.0,9,,229.049,5,b'Awaken - Lark Rise',0
6254,40.65507,"b'Brooklyn, NY'",-73.94888,b'Marcus Miller',0.0,87.40526,0.0,5,0.5654510121736983,102.399,4,b'Running Through My Dreams',0
6255,,b'',,b'Alexandre Desplat',0.0,78.47138,0.0,11,,66.153,3,b'White Sand',0
6256,,"b'Chicago, IL'",,b'The Dells',0.0,408.73751,0.0,5,,203.016,4,"b""I Just Don't Know What To Do With Myself""",0
6257,50.93364,"b'Malm\xef\xbf\xbd, Belgium'",4.22417,b'Henri Pousseur',0.0,1130.94485,0.0,4,,79.266,5,b'Racine dix-neuvi\xc3\xa8me de huit-quarts',0
6258,-9.18134,b'Peru',-75.00236,b'Gian Marco',0.0,229.32853,0.0,4,0.5114243256864599,99.984,4,b'Te Mentir\xc3\xada',0
6259,,"b'Stillwater, OK'",,b'The All American Rejects',0.0,185.99138,0.0,9,0.5725930448161254,146.053,4,b'The Future Has Arrived',2007
6260,52.88356,b'Angleterre',-1.97406,b'The Who',0.0,167.44444,0.0,2,,120.928,1,b'Sodding About',2009
6261,32.20049,"b'Galloway, Panola County, TX'",-94.35887,b'Jim Reeves',0.0,155.402,0.0,7,,87.038,4,b'May The Good Lord Bless And Keep You',2000
6262,,"b'New York, NY [Bronx]'",,b'Camp Lo',0.0,227.65669,0.0,9,,93.728,4,b'Sparkle',1997
6263,,b'',,b'Atman',0.0,341.36771,0.0,11,0.0,109.099,4,b'Lingan',1997
6264,,b'',,b'Novika',0.0,214.49098,0.0,0,0.5627955951955527,200.016,4,b'Common Tear',2006
6265,,b'United Kingdom',,b'Atomic Rooster',0.0,158.77179,0.0,5,,111.261,4,b'Close Your Eyes',1972
6266,7.37884,"b'Ibadan, Nigeria'",3.89527,b'Sade',0.0,271.98649,0.0,10,,80.292,3,b'Paradise',1988
6267,,b'',,b'Kako',0.0,319.26812,0.0,4,,128.808,5,b'Mi Bomba',0
6268,,b'Stockholm',,b'Fever Ray',0.0,335.5424,0.0,0,0.5452302938983613,184.004,4,b'When I Grow Up',2009
6269,,"b'Seattle, USA'",,b'Jimi Hendrix',0.0,469.60281,0.0,0,,86.992,3,b'Once I Had A Woman',1975
6270,34.05349,"b'Los Angeles, CA'",-118.24532,b'Chris Clark',0.0,192.65261,0.0,10,0.23962909777363708,160.011,4,b'If You Should Walk Away',1967
6271,41.88415,"b'Chicago, IL'",-87.63241,b'Gene Chandler',0.0,144.71791,0.0,4,0.0,125.028,4,b'I Hate to Be the One to Say',0
6272,46.71067,b'France',1.71819,b'Rapha\xc3\xabl',0.0,234.39628,0.0,7,0.0,99.75,1,b'Caravane (Live 2006)',2007
6273,,b'',,b'Parachute Band',0.0,272.14322,0.0,0,,143.864,4,b'Take Over',0
6274,,"b'BAKERSFIELD, California'",,b'Tech N9ne',0.0,90.14812,0.0,5,,191.383,4,b'Elbow Macaroni (Skit)',2008
6275,59.33217,b'Stockholm',18.06243,b'Jenney',0.0,228.80608,0.0,7,,170.017,4,b'Ich vermiss dich (Radio Mix)',0
6276,,b'',,b'Blingtones',0.0,29.57016,0.0,1,,133.211,4,b'Torero',0
6277,,b'',,b'Deekline & Wizard',0.0,325.92934,0.0,4,0.2998774882739778,133.987,4,b'Baila Baila \x13 Vent Remix',0
6278,34.05349,b'California - LA',-118.24532,b'Terje Lie',0.0,267.38893,0.0,6,0.3741798292644656,98.001,5,b'Crazy Groove',0
6279,,"b'Helsingborg, Sweden'",,b'Soilwork',0.0,258.16771,0.0,11,,113.957,3,b'As The Sleeper Awakes',2007
6280,,b'',,b'V V Brown',0.0,203.31057,0.0,2,0.7476546750257688,100.009,5,b'LEAVE!',2009
6281,,b'',,"b""Blindman's Sun""",0.0,639.42485,0.0,1,,101.172,4,b'The Fugitives',0
6282,36.83264,"b'Portsmouth, VA'",-76.29771,b'Patton Oswalt',0.0,338.05016,0.0,1,0.6180477257967241,71.031,1,b'You Are Allowed 20 Birthday Parties (Album)',2007
6283,,b'',,b'X-Raided',0.0,281.83465,0.0,7,0.0,73.052,4,b'Liftoff',0
6284,,"b'B\xc3\xa9zu, comme Superdupont, ne connait qu&#039;un pays : la France !'",,b'B\xc3\xa9zu',0.0,145.99791,0.0,5,,103.541,3,b'La java bleue',0
6285,41.90311,"b'Rome, Italy'",12.49576,b'Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer',0.0,225.14893,0.0,5,0.21508031850922793,79.261,5,b'Se un mio desir...Cedi al duo!',0
6286,18.03965,"b'Mandeville, Jamaica'",-77.51329,b'Anthony Cruz',0.0,217.75628,0.0,1,0.26586104921065007,161.899,4,b'Missing You',0
6287,,b'',,b'Ashton Shepherd',0.0,207.09832,0.0,4,0.6248335335556564,154.354,4,b'Sounds So Good',2008
6288,30.68639,"b'Mobile, AL'",-88.05324,b'Anthony Watson',0.0,346.27873,0.0,8,,190.01,4,b'I Love Being Single (club extended mix)',0
6289,,b'',,b'2 Minutos',0.0,91.34975,0.0,8,,95.502,4,b'Valentin Alsina',0
6290,,b'',,b'Michelle Tumes',0.0,228.72771,0.0,7,0.0,124.104,4,b'Everywhere (Dream Album Version)',0
6291,,"b'Sacramento, CA'",,b'Daniel Johnston',0.0,153.33832,0.0,0,0.6461512337882942,128.022,4,b'High Horse',2009
6292,,"b' Ub\xc3\xa1, Minas Gerais'",,b'Nelson Ned',0.0,234.57914,0.0,4,0.2435519006158127,91.044,5,b'Noche De Ronda',0
6293,,b'',,b'P.O.D.',0.0,189.54404,0.0,7,0.6225963518368922,162.019,4,b'Find My Way (Album Version)',0
6294,30.42084,"b'Pensacola, FL'",-87.21724,b'Benny Spellman',0.0,171.75465,0.0,5,,101.163,4,"b""I Didn't Know""",0
6295,,b'',,b'Beres Hammond Feat. Jah Youth',0.0,247.77098,0.0,7,0.30416950343527516,150.788,4,b'Good Old Dancehall Vibes',0
6296,,b'',,"b""Confetti's""",0.0,40.17587,0.0,2,,112.549,4,b'The Sound of C (Acapella)',0
6297,44.00118,b'United States',-71.6342,b'Tommy Makem;The Clancy Brothers',0.0,121.67791,0.0,5,,100.831,4,b'The Barnyards Of Delgaty (Live)',0
6298,,b'Wales',,b'Funeral For A Friend',0.0,217.49506,0.0,3,0.0,190.116,4,b'All The Rage (Clean Album Version)',2005
6299,,b'',,b'Hatiras',0.0,295.3922,0.0,1,0.5831164952313977,130.017,4,b'Lost In Space',2001
6300,,"b'Escatawpa, MS'",,b'3 Doors Down',0.0,188.65587,0.0,0,0.5746932970850078,150.077,4,b'Who Are You',2008
6301,45.43811,b'Verona - Italy',10.9915,b'Marygold',0.0,227.05587,0.0,0,,96.875,4,"b""To Leave The Building In Order To See What's Inside""",0
6302,,b'',,b'Delta 9',0.0,159.76444,0.0,9,0.40790171721807383,197.143,7,b'In The Void',0
6303,,b'',,b'Cactus',0.0,266.39628,0.0,2,0.5971167029227197,144.217,4,b'My Lady From South Of Detroit (LP Version)',0
6304,,"b'Fort Myers, FL'",,b'Plies featuring Tank',0.0,218.04363,0.0,9,0.46630483075728635,73.178,4,b'You (featuring Tank) (Amended Album Version)',2007
6305,51.59109,"b'Muswell Hill, London, England'",-0.14858,b'Ray Davies',0.0,151.87546,0.0,7,0.41967427880955327,123.085,4,b'Picture Book',0
6306,,b'',,b'Terry Dexter',0.0,281.86077,0.0,1,0.0,100.98,4,b'Beautiful One',2008
6307,,b'',,b'45 Grave',0.0,130.66404,0.0,11,0.4634896622372766,130.49,3,b'Consumers (Album Version)',1989
6308,,b'',,b'Diamond Rexx',0.0,181.39383,0.0,8,,103.14,4,b'Fire',0
6309,27.53092,"b'Laredo, TX'",-99.502,b'Poncho Sanchez',0.0,339.80036,0.0,0,,125.648,4,b'El Jamaiquino',0
6310,,b'',,b'Bebo Norman',0.0,213.4722,0.0,5,,96.091,4,b'Britney',2008
6311,29.42449,"b'San Antonio, TX'",-98.49462,b'Butthole Surfers',0.0,126.64118,0.0,1,0.6694130981384412,122.47,5,b'Tongue',1993
6312,35.85683,b'780',129.2459,b'Shout Out Out Out Out',0.0,233.9522,0.0,5,0.0,120.006,4,b'How Do I Maintain Pt. II',2009
6313,,b'',,b'FSTZ',0.0,257.09669,0.0,11,,140.17,3,b'Quickstep',0
6314,40.71455,"b'New York, NY'",-74.00712,b'Alan Silvestri',0.0,42.91873,0.0,6,0.3231121208952123,201.541,1,b'Not Meant To Be Found',0
6315,,b'California - LA',,b'Randy Stonehill',0.0,227.16036,0.0,7,0.0,122.161,4,"b""Can't Buy A Miracle - Album Version""",0
6316,,b'',,b'George Faith',0.0,277.08036,0.0,11,,119.866,4,"b""If Loving You Is Wrong I Don't Wanna Be Right""",1996
6317,,"b'London, England'",,b'Uriah Heep',0.0,243.98322,0.0,2,0.2998774882739778,141.118,4,b'Son Of A Bitch',2006
6318,45.51228,b'Montreal',-73.55439,b'Edgar Bori',0.0,274.83383,0.0,9,,76.562,3,"b""\xc3\x80 l'arrach\xc3\xa9""",0
6319,,b'',,b'Yvette Horner',0.0,137.32526,0.0,1,,62.614,4,b'Le Chant Du Tropeau (La Canci\xc3\xb3n Del Reba\xc3\xb1o) Vals Tirol\xc3\xa9s',0
6320,33.52029,"b'BIRMINGHAM, Alabama'",-86.8115,b'Marc Broussard',0.0,222.22322,0.0,9,0.21508031850922793,101.694,4,b'Going Home (Album Version)',0
6321,37.27188,b'California',-119.27023,b'Montrose',0.0,197.51138,0.0,5,0.5207944070672488,85.493,7,b'Down',0
6322,41.58979,"b'Des Moines, Iowa'",-93.61566,b'Slipknot',0.0,297.53424,0.0,7,,122.865,1,b'Three Nil (live) (Album Version)',0
6323,,b'',,b'TRAM 11',0.0,303.04608,0.0,9,,90.02,4,b'SUPER RISTA',2000
6324,,b'',,b'Petrol',0.0,273.24036,0.0,0,0.40192573468604076,121.99,4,b'Ogni Silenzio',0
6325,47.60356,"b'Seattle, WA'",-122.32944,b'Mudhoney',0.0,166.32118,0.0,6,0.637311276400838,81.419,4,b'The Money Will Roll Right In',1991
6326,44.11559,b'Oregon',-120.51484,b'Barbara Lusch',0.0,203.65016,0.0,10,0.0,100.278,7,b'Sentimental Journey',0
6327,,b'',,b'John Wesley Ryles',0.0,132.30975,0.0,5,,148.68,4,b'Someday You Will',0
6328,52.0953,b'Great Britain / UK',1.31388,b'Eno',0.0,316.99546,0.0,8,0.30416950343527516,121.966,4,"b""Baby's On Fire""",1973
6329,30.16602,"b'Brenham, TX'",-96.39998,b'Darden Smith',0.0,234.73587,0.0,0,0.24906579485370342,120.049,4,b'Mill Creek',2004
6330,,"b'Wilkes Barre, PA'",,b'Lifer',0.0,286.53669,0.0,1,0.6645424151996254,98.513,4,b'Breathless',2001
6331,,b'',,b'Future Leaders of the World',0.0,249.67791,0.0,8,,120.638,4,b'Spotlight',2004
6332,37.77916,b'California - SF',-122.42005,b'Messy Marv & D.Z.',0.0,273.03138,0.0,3,,157.007,3,b'Put Some $ On It',0
6333,42.98689,b'London ON',-81.24621,b'The Tall Grass',0.0,273.73669,0.0,9,,136.163,4,b'Be & Flower',0
